ts_utc,SPY_return,SPY_abs_return,SPY_stress_flag,QQQ_return,QQQ_abs_return,QQQ_stress_flag,IWM_return,IWM_abs_return,IWM_stress_flag,VXX_return,VXX_abs_return,VXX_stress_flag,UVXY_return,UVXY_abs_return,UVXY_stress_flag,SVXY_return,SVXY_abs_return,SVXY_stress_flag,breadth_count,breadth_share,core_downside_count,core_downside_share,vol_complex_count,vol_complex_share,breadth_event,sustained_event,raw_p_debug,cond_p_debug,G_numerator_vol_stress,G_denominator_core_stress,dominance_raw,dominance_baseline,G_debug,cond_gain_debug,delta,p,G,delta_change,p_change,cond_gain,cond_delta,cond_p,alarm_raw,alarm_gated,p_diff_abs,G_diff_abs,config_id,config_label,slice_id,kind,window_start_ts_utc,window_end_ts_utc,collapse_ts_utc
2020-03-11 08:00:00+00:00,-0.0059866630563156775,0.0059866630563156775,1,-0.0035483182735269736,0.0035483182735269736,0,,,0,0.009704776015262873,0.009704776015262873,0,,,0,-0.004089985251524819,0.004089985251524819,0,1,0.16666666666666666,2,0.6666666666666666,0,0.0,0,0,0.0,0,0.006897380633393846,0.0047674906649213256,1.446752834294415,2.844663726672584,0.5085848357852053,0,0.6137594064623503,0.03333333333333333,4.661976708739038,-0.3151715089045388,-0.049999999999999996,1,1,0,0,0,0.03333333333333333,4.153391872953833,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:01:00+00:00,-0.0003553660307478168,0.0003553660307478168,0,-0.0007512583930830985,0.0007512583930830985,0,,,0,0.0,0.0,0,,,0,,,0,0,0.0,2,0.6666666666666666,0,0.0,0,0,0.0,0,0.0,0.0005533122119154577,0.0,2.844663726672584,0.0,0,0.617439160516385,0.03333333333333333,0.25898158899758544,-0.30169821945622477,-0.049999999999999996,0,1,0,0,0,0.03333333333333333,0.25898158899758544,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:02:00+00:00,-0.00017773038347623782,0.00017773038347623782,0,-0.00045102609198721666,0.00045102609198721666,0,,,0,0.0022050725583140363,0.0022050725583140363,0,,,0,,,0,0,0.0,2,0.6666666666666666,0,0.0,0,0,0.0,0,0.0022050725583140363,0.00031437823773172724,7.014075042884,2.844663726672584,2.4656956733110698,1,0.6116612819817887,0.03333333333333333,0.6833689034016658,-0.3271683605978023,-0.049999999999999996,0,1,0,0,0,0.03333333333333333,1.782326769909404,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:03:00+00:00,-0.0011026339839164123,0.0011026339839164123,0,-0.0009026629167143696,0.0009026629167143696,0,,,0,0.001650619356883709,0.001650619356883709,0,,,0,,,0,0,0.0,2,0.6666666666666666,0,0.0,0,0,0.0,0,0.001650619356883709,0.001002648450315391,1.646259319224235,2.924182590163809,0.5629810275053483,0,0.6158354497612298,0.016666666666666666,0.8764162018649835,-0.19740162531708372,-0.08333333333333334,0,1,0,0,0,0.016666666666666666,0.3134351743596352,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:04:00+00:00,-0.0011038511278069763,0.0011038511278069763,0,-0.0011043623430531113,0.0011043623430531113,0,,,0,,,0,,,0,-0.002055499182096021,0.002055499182096021,0,0,0.0,2,0.6666666666666666,0,0.0,0,0,0.0,0,0.002055499182096021,0.0011041067354300438,1.8616852105641124,2.844663726672584,0.6544482545010969,0,0.6163217238325904,0.016666666666666666,1.0526698357135187,-0.1870091974622068,-0.06666666666666667,0,1,0,0,0,0.016666666666666666,0.3982215812124218,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:05:00+00:00,0.0018509295524218317,0.0018509295524218317,1,0.0015056464575868844,0.0015056464575868844,0,,,0,,,0,0.0035706353490843057,0.0035706353490843057,0,,,0,1,0.16666666666666666,0,0.0,0,0.0,0,0,0.0,0,0.0035706353490843057,0.001678288005004358,2.1275462473125923,2.531094557188937,0.840563716305656,0,0.6417095063357662,0.016666666666666666,1.7289249326866956,-0.17738952680277897,-0.06666666666666667,1,1,0,0,0,0.016666666666666666,0.8883612163810396,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:06:00+00:00,0.0025571828113051254,0.0025571828113051254,1,0.002454357714817945,0.002454357714817945,0,,,0,0.0,0.0,0,-0.009400248271235867,0.009400248271235867,0,,,0,1,0.16666666666666666,0,0.0,0,0.0,0,0,0.0,0,0.0047001241356179335,0.0025057702630615353,1.8757202936871114,2.203484792085825,0.8512517537780226,0,0.6434658537934205,0.03333333333333333,2.576490460862289,-0.08653222168909669,-0.049999999999999996,1,1,0,0,0,0.03333333333333333,1.7252387070842663,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:07:00+00:00,0.0008155016673336846,0.0008155016673336846,0,-0.00025016886528828053,0.00025016886528828053,0,,,0,,,0,,,0,,,0,0,0.0,1,0.3333333333333333,0,0.0,0,0,0.0,0,,0.0005328352663109825,,2.203484792085825,0.8512517537780226,0,0.6449802765239685,0.03333333333333333,0.3570412133070896,0.007112288772272324,-0.049999999999999996,0,0,0,0,0,0.03333333333333333,0.49421054047093305,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:08:00+00:00,-0.0018446917147052488,0.0018446917147052488,1,-0.0011014871188272934,0.0011014871188272934,0,,,0,,,0,,,0,,,0,1,0.16666666666666666,2,0.6666666666666666,0,0.0,0,0,0.0,0,,0.0014730894167662711,,,0.8512517537780226,0,0.6370346766240215,0.03333333333333333,1.0057761098795457,0.014322499658824261,-0.049999999999999996,0,0,0,0,0,0.03333333333333333,0.15452435610152304,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:09:00+00:00,0.0004614920474521611,0.0004614920474521611,0,0.00035060479685977697,0.00035060479685977697,0,,,0,,,0,-0.0020181641562375674,0.0020181641562375674,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0020181641562375674,0.00040604842215596904,4.970254878843259,,0.8512517537780226,0,0.6367146512097199,0.03333333333333333,0.6311198398463596,0.02990123326296512,-0.049999999999999996,0,0,0,0,0,0.03333333333333333,0.2201319139316631,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
2020-03-11 08:10:00+00:00,-0.00039047940717296115,0.00039047940717296115,0,-0.00045080017793619476,0.00045080017793619476,0,,,0,-0.0016538041255604874,0.0016538041255604874,0,-0.0008982708890550306,0.0008982708890550306,0,,,0,0,0.0,2,0.6666666666666666,0,0.0,0,0,0.0,0,0.001276037507307759,0.00042063979255457795,3.033563459426226,,0.8512517537780226,0,0.642700907767283,0.03333333333333333,0.5639580996746296,-0.040026664389178346,-0.03333333333333333,0,1,0,0,0,0.03333333333333333,0.287293654103393,cfg_001339,primary_near_miss_cfg_001339,covid_noncollapse_2020_03_11,control,2020-03-11 08:00:00+00:00,2020-03-12 00:00:00+00:00,
