domain_family,instantiation,unit_id,parent_slice_unit_id,config_id,slice_id,kind,segment_id,segment_start_ts_utc,segment_end_ts_utc,ts_utc,collapse_ts_utc,s_t,signal_source_col,signal_transform,source_csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:48:00+00:00,2020-03-18T23:59:00Z,0.016048626832874446,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:49:00+00:00,2020-03-18T23:59:00Z,0.9077063844068447,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:50:00+00:00,2020-03-18T23:59:00Z,0.9873643366317463,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:51:00+00:00,2020-03-18T23:59:00Z,0.3939399485498448,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:52:00+00:00,2020-03-18T23:59:00Z,0.6867690586427332,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:53:00+00:00,2020-03-18T23:59:00Z,0.6722993690824276,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:54:00+00:00,2020-03-18T23:59:00Z,1.125422929595661,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:55:00+00:00,2020-03-18T23:59:00Z,0.3662859602539527,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:56:00+00:00,2020-03-18T23:59:00Z,0.29820303429529416,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:57:00+00:00,2020-03-18T23:59:00Z,0.4004704196325389,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:58:00+00:00,2020-03-18T23:59:00Z,0.14112370388892725,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_07,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_07,2020-03-18T20:00:00Z,2020-03-18T21:59:00Z,2020-03-18 21:59:00+00:00,2020-03-18T23:59:00Z,0.26202994442640376,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:00:00+00:00,2020-03-18T23:59:00Z,2.821686507747733,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:01:00+00:00,2020-03-18T23:59:00Z,1.2845593596628573,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:02:00+00:00,2020-03-18T23:59:00Z,0.5990018444407025,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:03:00+00:00,2020-03-18T23:59:00Z,1.147407823893985,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:04:00+00:00,2020-03-18T23:59:00Z,1.095971883026137,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:05:00+00:00,2020-03-18T23:59:00Z,0.433487133661854,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:06:00+00:00,2020-03-18T23:59:00Z,0.5781428173307926,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:07:00+00:00,2020-03-18T23:59:00Z,1.1915667573280064,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:08:00+00:00,2020-03-18T23:59:00Z,0.6721643962715823,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:09:00+00:00,2020-03-18T23:59:00Z,0.3641640068082308,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:10:00+00:00,2020-03-18T23:59:00Z,0.4543440374702596,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:11:00+00:00,2020-03-18T23:59:00Z,0.7592663241490077,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:12:00+00:00,2020-03-18T23:59:00Z,0.6743264039465403,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:13:00+00:00,2020-03-18T23:59:00Z,0.7061221139996869,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:14:00+00:00,2020-03-18T23:59:00Z,0.15286414408793703,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:15:00+00:00,2020-03-18T23:59:00Z,1.0001095835039027,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:16:00+00:00,2020-03-18T23:59:00Z,0.4510742702543268,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:17:00+00:00,2020-03-18T23:59:00Z,1.0256592744184094,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:18:00+00:00,2020-03-18T23:59:00Z,0.8560784535242817,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:19:00+00:00,2020-03-18T23:59:00Z,0.6732242496479178,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:20:00+00:00,2020-03-18T23:59:00Z,0.5434670396764257,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:21:00+00:00,2020-03-18T23:59:00Z,0.4876793126771486,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:22:00+00:00,2020-03-18T23:59:00Z,0.46952720024773004,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:23:00+00:00,2020-03-18T23:59:00Z,0.5404296795029477,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:24:00+00:00,2020-03-18T23:59:00Z,0.09729627215901168,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:25:00+00:00,2020-03-18T23:59:00Z,0.6101996499960398,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:26:00+00:00,2020-03-18T23:59:00Z,0.6030021510486677,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:27:00+00:00,2020-03-18T23:59:00Z,1.3384509250905339,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:28:00+00:00,2020-03-18T23:59:00Z,0.4531652881204732,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:29:00+00:00,2020-03-18T23:59:00Z,0.6554808284491676,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:30:00+00:00,2020-03-18T23:59:00Z,0.08608494438762951,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:31:00+00:00,2020-03-18T23:59:00Z,0.3467988058590166,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:32:00+00:00,2020-03-18T23:59:00Z,0.611400003715045,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:33:00+00:00,2020-03-18T23:59:00Z,0.47082048844729574,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:34:00+00:00,2020-03-18T23:59:00Z,0.5828393180914957,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:35:00+00:00,2020-03-18T23:59:00Z,0.35892665476815994,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:36:00+00:00,2020-03-18T23:59:00Z,0.6517340748850546,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:37:00+00:00,2020-03-18T23:59:00Z,0.5774036029879694,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:38:00+00:00,2020-03-18T23:59:00Z,0.12296098556479146,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:39:00+00:00,2020-03-18T23:59:00Z,1.3839770229551158,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:40:00+00:00,2020-03-18T23:59:00Z,0.7838057395779082,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:41:00+00:00,2020-03-18T23:59:00Z,0.45253203323238117,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:42:00+00:00,2020-03-18T23:59:00Z,0.5714114324434498,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:43:00+00:00,2020-03-18T23:59:00Z,0.41696109485862537,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:44:00+00:00,2020-03-18T23:59:00Z,0.6462212456408424,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:45:00+00:00,2020-03-18T23:59:00Z,0.35954936416438354,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__covid_mwcb_2020_03_18__seg_08,cfg_001339__covid_mwcb_2020_03_18,cfg_001339,covid_mwcb_2020_03_18,event,seg_08,2020-03-18T22:00:00Z,2020-03-18T23:59:00Z,2020-03-18 22:46:00+00:00,2020-03-18T23:59:00Z,0.21311902374999891,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__covid_mwcb_2020_03_18.packet.csv
